dataHora,ordem,linha,latitude,longitude,velocidade
08-22-2017 11:52:20,B28515,326,"-22.821119","-43.228081",13
08-22-2017 11:52:24,D87531,830,"-22.918079","-43.60812",0
08-22-2017 11:52:31,D13295,379,"-22.91011","-43.191528",0
08-22-2017 11:52:37,D87204,,"-22.739731","-43.460609",0
08-22-2017 11:52:37,D87304,770,"-22.8997","-43.554569",0
08-22-2017 11:52:39,A29016,,"-22.86834","-43.290829",0
08-22-2017 11:52:48,D53573,393,"-22.858521","-43.387699",34
08-22-2017 11:52:50,D17104,,"-22.91823","-43.60815",0
08-22-2017 11:52:57,C47940,,"-22.95269","-43.34845",0
08-22-2017 11:52:59,B32583,,"-22.816481","-43.394451",0
08-22-2017 11:53:13,B28540,935,"-22.814819","-43.188801",0
